parameter_name,procedure_name,f_n,m_n,f_intercept,f_intercept_se,f_slope,f_slope_se,m_intercept,m_intercept_se,m_slope,m_slope_se,fm_diff_int,fm_diff_int_se,fm_diff_int_p,fm_diff_slope,fm_diff_slope_se,fm_diff_slope_p,f_sd,m_sd,r_m,r_c,Category,parameter_group,lnVR,VlnVR,low_lnVR,high_lnVR,t_val_sd,p_val_sd,Zr,VZr
eye size,Electroretinography,109,106,1.1670972361921437,0.0052239823063136,0.04586153281530171,0.06415300320497758,1.1809462131703334,0.00454912234883298,-0.04618437124623291,0.04403532761012108,-0.01384897697818655,0.00508295280287919,0.00727798515313792,0.09204590406156092,0.07754007780991042,0.23725221218438755,0.03925311,0.02719818173626946,0.17688707902200052,0.6729456660754057,Eye,eye size,0.36674316582200484,0.009571350064114307,0.34798366441291567,0.385502667231094,3.7486546248504014,2.290276787668688e-4,0.17876738259978855,0.0047169811320754715
eye size-left,Electroretinography 2,88,90,1.1704321390169876,0.00405624522037261,0.03273948200209504,0.04326037155184316,1.1803699366795517,0.00395308650998338,-9.597203368831668e-4,0.03977411979433943,-0.00993779766261375,0.00247130579979811,9.946312237992671e-5,0.03369920233852309,0.02757435144615387,0.22396131991112608,0.01742525,0.0153889699290417,0.28381457475553934,0.4725798802225721,Eye,eye size,0.12440451582593609,0.01162947937795808,0.10161115508618698,0.1471978765656852,1.1536020227387875,0.2502275506463092,0.2918259771997364,0.005714285714285714
eye size-right,Electroretinography 2,88,90,1.169679003727114,0.00286615449972244,0.0280497750361109,0.03088031177380664,1.1772792187873529,0.00294868361896277,-0.01367135422617024,0.02991416327545357,-0.00760021506020038,0.0020274108547362,2.7041283821906256e-4,0.04172112926349074,0.02149917836780203,0.054559158179686,0.0126370225,0.0143715666484727,0.2898197856673947,0.4129711516659063,Eye,eye size,-0.1284856905455525,0.01162947937795808,-0.1512790512853016,-0.1056923298058034,-1.1914467213853164,0.23508246882919748,0.2983695128660852,0.005714285714285714
interpupillary distance,Electroretinography,197,196,2.4364589136419865,0.0085984061569111,0.01663879511907794,0.02570026646651524,2.4522604103788974,0.00857639794345429,0.03134317819157563,0.02155996903663206,-0.01580149673886409,0.00218033213929195,4.651534294708665e-12,-0.01470438305661191,0.02659156379652688,0.5807489333456829,0.022037026,0.02028131427914177,0.3075023649099585,0.6117102921222571,Eye,interpupillary distance,0.08301070142642175,0.0051679931627584,0.07288162095506605,0.09313978189777745,1.154710509117213,0.2489142153950079,0.31778459082037835,0.002564102564102564
left anterior chamber depth,Eye Morphology,76,77,5.9022667719317425,0.01291292162765313,0.33091729422646665,0.1731417982106376,5.936218373473421,0.01212119100784031,0.05459067064437725,0.14911860410189606,-0.0339516015416995,0.00808032765132335,9.60489321836054e-5,0.2763266235821832,0.11519501003910568,0.01980491460836636,0.05063035,0.03413719460583837,0.379485814478457,0.6994702708294372,Eye,left anterior chamber depth,0.3942562164098818,0.013606071825249907,0.36758880566132685,0.42092362715843673,3.3799647433830557,9.227694423690203e-4,0.3994588223475592,0.006666666666666667
left corneal thickness,Eye Morphology,76,77,4.6124114132917216,0.02494848625903244,0.2367440473117849,0.3349190601414692,4.60091452958317,0.02284565159487639,0.09559690081863469,0.2845949393807963,0.01149688401124596,0.01423201516732355,0.42261336723413856,0.14114715084234866,0.20866218291003885,0.5015466815613822,0.09937372,0.049762324337543,0.12123877199150482,0.49940225675334154,Eye,corneal thickness,0.6917220923966477,0.013606071825249907,0.6650546816480928,0.7183895031452027,5.930144376187001,1.9831254860491754e-8,0.12183808959906067,0.006666666666666667
left inner nuclear layer,Eye Morphology,75,77,3.164771908819036,0.03551750714560925,0.26546991453509433,0.46205663741025144,3.15727653925689,0.03600826974406892,0.00640171617892878,0.4487509019719459,0.00749536956214991,0.01752637893528496,0.6705372027599694,0.2590681983444931,0.23232724411450925,0.2695700321225192,0.09307034712009668,0.10922568,0.10813214811650036,0.5139293852147719,Eye,inner nuclear layer,-0.15987288495382074,0.013701201201201201,-0.186726745853112,-0.13301902405452948,-1.365826359438195,0.17403789568034123,0.10855657697814486,0.006711409395973154
left outer nuclear layer,Eye Morphology,75,77,3.7882791915080714,0.03484586070998843,-0.3177201495220906,0.2634061504525569,3.789595649707835,0.03450137672228425,0.11016695909357416,0.22428197028037455,-0.00131645819953431,0.01508692317307131,0.93077752924711,-0.4278871085724095,0.2051849329707029,0.0416051888092987,0.05809671252812437,0.04937761,0.05669480751100863,0.983057161117238,Eye,outer nuclear layer,0.16279968436828052,0.013701201201201201,0.13594582346898926,0.18965354526757178,1.390830598213345,0.16633660089664515,0.05675566966101491,0.006711409395973154
left posterior chamber depth,Eye Morphology,75,77,6.295000389947344,0.00574133703491505,0.013471756172068911,0.07214398238410513,6.293262275732917,0.00523777455033477,8.594214518224833e-6,0.05105936557855138,0.00173811421420862,0.00472776578803764,0.7145278003280131,0.0134631618981127,0.06634714078855183,0.8399330549472096,0.02440164107813288,0.014537175,0.02752667419657141,0.8827246739247684,Eye,posterior chamber depth,0.5181289134067409,0.013701201201201201,0.4912750525074497,0.5449827743060323,4.426479998296198,1.8334588202328916e-5,0.0275336298426962,0.006711409395973154
left total retinal thickness,Eye Morphology,1222,1261,5.465888173092061,0.04215491019171849,0.02065179006248961,0.01543526889076307,5.467730682300969,0.04214572325965501,-0.00735123085434553,0.00877315503610328,-0.00184250921733167,0.00143122903486217,0.19810836467911191,0.02800302079220952,0.01700128678899126,0.09968277427173812,0.04031684626534407,0.02597444,0.01875484736560142,0.9126391115727476,Eye,total retinal thickness,0.43966914150974723,8.076285521636099e-4,0.43808621863462033,0.44125206438487413,15.471062953608987,0,0.018757046800020768,4.032258064516129e-4
max left eye lens density,Eye Morphology,907,942,2.160837082906991,0.01731099726801521,0.12283360095694364,0.15510366050861987,2.1471969483108073,0.01696811197064787,0.22466104435993367,0.13928372955975496,0.01364013459618324,0.00962355218527126,0.1565650620102426,-0.10182744340289872,0.11192629568621502,0.3630765348337054,0.20689666792245712,0.1819754,0.07768426853827926,0.6307797123622231,Eye,max eye lens density,0.12836858272470908,0.001085578708285033,0.1262408875540869,0.13049627789533125,3.8960819920643965,1.0124586019455428e-4,0.07784110768602442,5.417118093174431e-4
max right eye lens density,Eye Morphology,896,940,2.1891450418484952,0.01835167396567283,0.118997404285502,0.1653544956032382,2.185420272335614,0.01803235298591897,0.2512920735988404,0.1495362054728304,0.00372476951288901,0.010196324203185241,0.7149312216766597,-0.1322946693132022,0.11833831987477116,0.26375966947498475,0.21611514279692048,0.19476961,0.07582118538242688,0.6280351234205677,Eye,max eye lens density,0.10402025376461138,0.00109352834389614,0.10187697759450122,0.10616352993472154,3.1455955863613885,0.0016840815051311075,0.07596698354533535,5.455537370430987e-4
mean left eye lens density,Eye Morphology,907,942,1.84863061436094,0.01266036854421933,0.12685957289677638,0.10544177572143418,1.8557028507645064,0.01253262278512901,0.21731328842593176,0.09648731913402298,-0.00707223640356163,0.00646910962707616,0.27445288292007625,-0.09045371552933208,0.07474360807444143,0.22638199909412035,0.13482071493040623,0.12598029,0.09895289232982704,0.6982171290107574,Eye,mean eye lens density,0.06784100810064403,0.001085578708285033,0.06571331293002185,0.06996870327126621,2.0590250696406374,0.03963176486161357,0.09927777467928725,5.417118093174431e-4
mean right eye lens density,Eye Morphology,896,940,1.8964622707798848,0.01324107713184348,0.15489167548417826,0.10409210182741235,1.9004943799312304,0.01319122517775761,0.2231561430895598,0.09686825188399004,-0.00403210919572665,0.00630678140680741,0.5226989955738057,-0.0682644677245231,0.07240112619690289,0.34589033997521923,0.1269518050277486,0.126033395,0.10018702179178524,0.7412177868332867,Eye,mean eye lens density,0.007286907431891465,0.00109352834389614,0.005143631261781301,0.009430183602001629,0.22035769983652884,0.825617112330969,0.10052426220291638,5.455537370430987e-4
min left eye lens density,Eye Morphology,907,942,1.5772554510353078,0.00886610835969388,0.03195895464356047,0.08064452219596581,1.576852357126029,0.00876278690297855,0.10649496819980002,0.07380490967506147,4.03093935160159e-4,0.00493388811122457,0.9348960271358516,-0.07453601526822955,0.05698509427030027,0.19105985380445376,0.1032526711856072,0.09666488,0.0639917785121853,0.6167107939423964,Eye,min eye lens density,0.0659495671525349,0.001085578708285033,0.06382187198191272,0.06807726232315708,2.0016184296313395,0.04547181589420224,0.06407934141483046,5.417118093174431e-4
min right eye lens density,Eye Morphology,896,940,1.6231680986222934,0.00940261809978972,0.02584418197173278,0.08223936103105972,1.6282361304686392,0.00928996754442205,0.0899020238439642,0.07516688047465404,-0.00506803184634775,0.00503767141295042,0.31455260497107185,-0.06405784187210269,0.0582431282248296,0.2715669434510072,0.10492635881027172,0.097891508,0.05504210945889236,0.6550367356903058,Eye,min eye lens density,0.06942524771982977,0.00109352834389614,0.06728197154971961,0.07156852388993994,2.099434916816543,0.03591493106266652,0.05509779653285901,5.455537370430987e-4
right anterior chamber depth,Eye Morphology,74,76,5.8499652753020435,0.07444811341557508,0.35136547893735537,1.0024399289490566,5.909448155203556,0.0658886452826471,0.00624950454792193,0.8386928505313104,-0.05948287990155013,0.03565595587579832,0.10095114192308832,0.3451159743892246,0.5568692296550981,0.5379859543288661,0.30121211,0.04455315990983558,0.15161483298717923,0.3280282661033228,Eye,anterior chamber depth,1.9113245584982874,0.013891568589619912,1.8840975843738645,1.9385515326227103,16.21656235257752,0,0.15279284996494086,0.006802721088435374
right corneal thickness,Eye Morphology,75,76,4.584956651308909,0.02402844989086411,0.0817904676426817,0.31722129680092415,4.619034424390571,0.03711592613357979,-0.03861564557419241,0.4210328567671369,-0.03407777308162873,0.03430215748086316,0.3247599324010835,0.12040611321864718,0.40519531147236487,0.7674471019800668,0.08537303,0.26404777171248023,0.08766352348584586,0.4151909186625888,Eye,corneal thickness,-1.1290046679024686,0.013793759512937594,-1.156039939759233,-1.1019693960457042,-9.612899734753032,0,0.08788912625254476,0.006756756756756757
right inner nuclear layer,Eye Morphology,71,75,3.182740463856289,0.03290546366580813,0.02284346777811859,0.4349800889587287,3.1421453792199316,0.03160250588041113,-0.0938985282736226,0.3884290297078639,0.04059508463639934,0.01941939895162361,0.04139067117017079,0.11674199605471926,0.2714788851652321,0.6689228246964074,0.11657447670025352,0.09249173,0.1657853385487949,0.6499985522978693,Eye,inner nuclear layer,0.2318196153468295,0.014297385620915032,0.2037972544567552,0.2598419762369038,1.9387502438263327,0.05448753503884163,0.16732974608021686,0.006993006993006993
right outer nuclear layer,Eye Morphology,71,75,3.8142594252772017,0.03637589544797384,0.21194332480377187,0.31113985273167705,3.7988065978720376,0.03629054693454925,0.10239408695153616,0.2907424773276019,0.01545282740516262,0.01669669403674798,0.35889981630451784,0.10954923785224636,0.2146274436036435,0.611879559905929,0.05010080777720266,0.06477236,0.05138442065953291,0.9781193044670832,Eye,outer nuclear layer,-0.25643334116259636,0.014297385620915032,-0.2844557020526707,-0.22841098027252207,-2.1445993772372307,0.033663129721402285,0.05142971687398112,0.006993006993006993
right posterior chamber depth,Eye Morphology,72,75,6.293439508901466,0.00692644729986241,-0.04507902128109028,0.09143100615468357,6.291762345827757,0.00683538766550769,-0.0476840508742819,0.08048490040734471,0.00167716307380945,0.00519489458392363,0.7480803697233724,0.00260502959494795,0.07035404430450178,0.9706022483294932,0.02526616468397364,0.025089075,0.11052651055043322,0.682991974461416,Eye,posterior chamber depth,0.007335576340184474,0.014190821256038648,-0.020477922232696722,0.03514907491306567,0.06157869432663484,0.9509831419090413,0.11097990644609725,0.006944444444444444
right total retinal thickness,Eye Morphology,1200,1250,5.471341147717744,0.04018230005393358,0.01981596210546289,0.01990444243889464,5.472273696055734,0.04017770014318642,0.00672686684078703,0.01702500309568412,-9.32548167149058e-4,0.00139879339356208,0.5050496303677485,0.01308909077287575,0.01633453013547835,0.4230405626625844,0.03607670755466057,0.02966999,0.01638138475352904,0.9095385543788024,Eye,total retinal thickness,0.195528088374858,8.186732535696364e-4,0.19392351828275528,0.1971326584669607,6.83366764834819,1.0409895168095318e-11,0.01638285030309508,4.086636697997548e-4
rod a-wave amplitude,Electroretinography,108,106,5.0019221816490385,0.03778319220703086,0.28991681489501137,0.5022084094902199,4.653830174548463,0.05816224696501346,1.800184448158463,0.7181090257932801,0.34809200710012433,0.06304878136564263,1.6510068328343316e-7,-1.5102676332559248,0.8717296172372198,0.0854523785375761,0.30408,0.5446974954028662,0.3909238294644398,0.5887972664014672,Eye,rod a-wave amplitude,-0.5830322257460503,0.009616273693943597,-0.6018797758516596,-0.564184675640441,-5.945510525270407,1.1220406381795556e-8,0.41289004810663177,0.004739336492890996
rod a-wave amplitude-left,Electroretinography 2,88,89,4.401923153109481,0.1851482822168008,-1.6951872783943966,1.9890854619924137,4.468500957255442,0.1664608174844929,0.18117855739576616,1.7195831511876098,-0.06657780414597686,0.09145560777910323,0.4679985907412797,-1.8763658357905,1.0778892638883917,0.08420299949477769,0.8100048,0.2819803770223124,0.1829122921503483,0.32459746033537223,Eye,rod a-wave amplitude,1.0552710895379542,0.011696306429548563,1.0323467501838948,1.0781954288920137,9.757524970998507,0,0.18499413919428595,0.005747126436781609
rod a-wave implicit time,Electroretinography,109,106,2.8729591119517286,0.00697144388515547,0.06412886968174233,0.10202164038356452,2.8093779586717864,0.00644997624900939,-0.01729135373640929,0.08026439317397423,0.0635811532857134,0.00894838149983357,5.979061150685473e-11,0.08142022314878873,0.12938932491069485,0.5302232444392614,0.06712678,0.06005331039768276,0.4326568235638429,0.5087557864306212,Eye,rod a-wave implicit time,0.1112130080065671,0.009571350064114307,0.09245350659747792,0.12997250941565627,1.1367605334183115,0.25691566543847144,0.46316077397473493,0.0047169811320754715
rod a-wave implicit time-left,Electroretinography 2,86,90,3.0911386870207047,0.01219927306494057,-0.04889546756833096,0.13024841446350632,3.0354671443718697,0.01193662204042014,-0.08350526437161836,0.12017503268636448,0.05567154265045342,0.00757787054665228,2.451015816386562e-11,0.03460979681223535,0.08426427915567442,0.6819857838252306,0.0521901,0.04788813331552428,0.4656807698957848,0.5839650478002205,Eye,rod a-wave implicit time,0.08630205666912696,0.011771222822323778,0.06323088388337644,0.10937322945487749,0.7954453642568412,0.4274382476445546,0.5045408166688882,0.005780346820809248
rod a-wave implicit time-right,Electroretinography 2,87,90,3.095241117068128,0.01187482690316143,0.00350829627652788,0.12698104324494752,3.0375436827779336,0.011854304452299,-0.06155634592673868,0.1195902605144445,0.05769743429016551,0.00778887813278427,1.7288408370279496e-11,0.06506464220290366,0.08458181928432261,0.4432071754336307,0.05146023,0.05202030045535701,0.46827900294529295,0.562205500737416,Eye,rod a-wave implicit time,-0.010619504919936004,0.011699507389162561,-0.033550118039554856,0.012311108199682848,-0.09817942458503987,0.9219021827266198,0.5078636687353554,0.005747126436781609
rod b-wave amplitude,Electroretinography,109,106,6.025799692479897,0.02669420961688368,-0.32599450697981214,0.3348735895633038,6.1649994880181636,0.02896473681563084,-0.35211754113683064,0.3232280273830777,-0.13919979553825754,0.03156932000413087,2.0793125989438855e-5,0.02612303415706147,0.462202159284151,0.95501099820375,0.1992254,0.22604290203787905,0.27628405438004017,0.6140758792689898,Eye,rod b-wave amplitude,-0.12642535402049937,0.009571350064114307,-0.14518485542958853,-0.10766585261141019,-1.292253086666403,0.19766971054687543,0.2836545385922034,0.0047169811320754715
rod b-wave amplitude-left,Electroretinography 2,88,90,6.0308212060654665,0.05324232012838358,-0.2354131807954589,0.5674086750794523,6.074589774932071,0.05059789122904444,-0.16240998189858408,0.5108783401737699,-0.04376856886682345,0.03034315885631798,0.15167574846303655,-0.07300319890205023,0.34488393091777514,0.8327055760776393,0.22884478,0.17009851470865273,0.12622517486659693,0.4502564687697205,Eye,rod b-wave amplitude,0.2968014161510605,0.01162947937795808,0.2740080554113114,0.31959477689080956,2.752237020902562,0.006539198583602079,0.1269020305357775,0.005714285714285714
rod b-wave amplitude-right,Electroretinography 2,88,90,6.02796959106806,0.03521115209493551,-0.31286284083561516,0.3794693223287134,6.04819810539428,0.03557553656400036,-0.3156274764148975,0.3621244989734828,-0.02022851432620609,0.02397751370408557,0.4004792699227405,0.00276463558047949,0.25618269221765616,0.991406875728838,0.1554400344,0.1644145957176138,0.18858557633724332,0.3269960300948611,Eye,rod b-wave amplitude,-0.05599600753771264,0.01162947937795808,-0.07878936827746175,-0.03320264679796354,-0.5192505041471682,0.6042384139934556,0.19087018048822776,0.005714285714285714
rod b-wave implicit time,Electroretinography,109,106,3.824462395147325,0.00920759899295608,-0.09012747604933603,0.10758736293399287,3.799882235586165,0.00894728690310446,-0.12895176843326692,0.0881846557445403,0.02458015956117354,0.00915049432747639,0.00812089914911591,0.03882429238355738,0.13828495203429614,0.7793213056888589,0.06341142,0.05711682289689579,0.17784868075100987,0.6874957712674952,Eye,rod b-wave implicit time,0.1044078886739608,0.009571350064114307,0.08564838726487162,0.12316739008304997,1.0672022036764164,0.2870886235227561,0.1797602183988466,0.0047169811320754715
rod b-wave implicit time-left,Electroretinography 2,87,90,3.950042483554892,0.00994637613326033,0.02132158310158743,0.10630833386164674,3.92083917892575,0.00974869322085625,-0.05572668665942444,0.09854878211845516,0.02920330462913423,0.00624099021438593,7.41306307122978e-6,0.07704826976102434,0.06857301250937231,0.2633556114458172,0.043070315,0.03969965933814958,0.3258316802826434,0.4747225278287074,Eye,rod b-wave implicit time,0.08169666047699053,0.011699507389162561,0.05876604735737168,0.1046272735966094,0.7553017938804849,0.45108327462299025,0.33815770624455743,0.005747126436781609
rod b-wave implicit time-right,Electroretinography 2,87,90,3.9420082708488136,0.01552750958031138,-0.13079040046053353,0.16673393194683264,3.919878434865757,0.01468599218061374,-0.03167540122148459,0.1505487937673307,0.02212983596207309,0.00902815632151354,0.01563163576492317,-0.0991149995737763,0.1003707406992159,0.32532594217872,0.068181062,0.05023223226345194,0.21442752798350645,0.3710464140376892,Eye,rod b-wave implicit time,0.30571519990375845,0.011699507389162561,0.2827845867841396,0.3286458130233773,2.8263975241542916,0.005255504386457055,0.21780767932047282,0.005747126436781609
% pre-pulse inhibition - global,Acoustic Startle and Pre-pulse Inhibition (PPI),8612,8634,5.277603683879426,0.01465281405383661,-0.03239984672038383,0.01823057926169246,5.278067294628895,0.01464559960818378,-0.0154401273672485,0.01699231212221637,-4.636105387560832e-4,0.00152635397591531,0.7613324025142071,-0.01695972158497787,0.01517765681036902,0.2638358164756473,0.098705944,0.08993057735862804,0.02120990777508271,0.5781310812564787,Hearing,pre-pulse inhibition,0.09310730556862087,1.160094696565187e-4,0.0928799311862285,0.09333467995101324,8.644443459919186,0,0.021213089131524733,5.799454851243983e-5
% pre-pulse inhibition - ppi1,Acoustic Startle and Pre-pulse Inhibition (PPI),8611,8635,5.922117502685934,0.0103094381543136,-0.00795806229656914,0.01316174096019866,5.918908714793347,0.01032014146117146,-0.00514169891138023,0.01351033373293173,0.00320878801545925,0.00115703334782901,0.00555629964657606,-0.00281636319811504,0.01142587113524919,0.8053063848913045,0.065297948,0.07929638390454277,0.020086501913532,0.539663615660944,Hearing,pre-pulse inhibition,-0.19423175431539272,1.160095055658723e-4,-0.19445912876816612,-0.19400437986261931,-18.033226804117344,0,0.020089203984980524,5.799454851243983e-5
% pre-pulse inhibition - ppi2,Acoustic Startle and Pre-pulse Inhibition (PPI),8612,8634,5.537159723993062,0.01006929809405157,-0.01387771712578195,0.01344495694481017,5.535744331437569,0.01006984964598463,-0.01239270865074576,0.01274548296940657,0.00141539256480977,0.00134728908667236,0.29348333079295824,-0.00148500844754225,0.01337852322382103,0.9116183203892108,0.08310001,0.08447256530889577,0.01542298949749003,0.4970044061369729,Hearing,pre-pulse inhibition,-0.016381840507213526,1.160094696565187e-4,-0.016609214889605897,-0.016154466124821156,-1.5209536262399088,0.1282898103778214,0.015424212553716553,5.799454851243983e-5
% pre-pulse inhibition - ppi3,Acoustic Startle and Pre-pulse Inhibition (PPI),8611,8635,5.678879007045012,0.00832584114548976,-0.02742946359016707,0.01267763656134616,5.680633540742701,0.00832618836348689,-0.0125107098211547,0.01234954023245816,-0.00175453371451115,9.75633390524596e-4,0.07214159740614132,-0.01491875393315912,0.00965536498268632,0.12233743932807216,0.05981907,0.06087374059007221,0.03142670453681399,0.5387273855834541,Hearing,pre-pulse inhibition,-0.017477224790788472,1.160095055658723e-4,-0.01770459924356188,-0.017249850338015064,-1.622653101547226,0.10468186235001231,0.03143705673871253,5.799454851243983e-5
% pre-pulse inhibition - ppi4,Acoustic Startle and Pre-pulse Inhibition (PPI),4200,4252,4.9935487405602705,0.01977053302299215,-0.05589919856925743,0.0483874502494104,5.00651626865791,0.0197557136893899,-0.05736496180043665,0.04728255158323587,-0.0129675281207397,0.00261484697632331,7.238298071928935e-7,0.00146576333618867,0.02715534657124409,0.956954987711648,0.115794881,0.10747502648073733,0.0628238962157507,0.5470345593456307,Hearing,pre-pulse inhibition,0.07456330782982035,2.368074608425153e-4,0.07409917373529863,0.07502744192434206,4.845375909042466,1.286215331353091e-6,0.06290674449391136,1.1835720203574388e-4
12khz-evoked abr threshold,Auditory Brain Stem Response,3560,3763,3.4992285928921336,0.10592984366510988,0.02295174246643936,0.06240517234901661,3.496605396717256,0.10594206278963364,0.0609301877627243,0.06205180919275823,0.00262319615876244,0.00535698696065452,0.6243830529084475,-0.0379784453523284,0.0494809742022103,0.4427980464362141,0.19330307529846605,0.22496601,0.01114762445231457,0.9133129839281804,Hearing,abr threshold,-0.15168243940820159,2.735466176971988e-4,-0.15221858092698085,-0.15114629788942233,-9.171062009182046,0,0.011148086256768549,1.366120218579235e-4
18khz-evoked abr threshold,Auditory Brain Stem Response,3561,3758,3.431842051230898,0.07982526176613916,0.03154733443774318,0.05766943694031814,3.4042232555033647,0.07984551193567505,0.05104658524128473,0.05764333716391793,0.02761879392430222,0.00535280320505096,2.566893544394672e-7,-0.01949922176938416,0.04942112001119385,0.6931896654215399,0.19327615154443,0.22734783,0.03576672728525656,0.8640464523155439,Hearing,abr threshold,-0.16235375962545406,2.7368417901108433e-4,-0.1628901707594542,-0.16181734849145393,-9.813806793882112,0,0.035781990635747746,1.366867140513942e-4
24khz-evoked abr threshold,Auditory Brain Stem Response,3539,3751,3.563533029984813,0.05208077990358207,-0.0565129042771004,0.098902691954331,3.5291019758009656,0.05211591128448802,-0.01107145758151749,0.09868299547927732,0.03443105411552562,0.0056683960442591,1.3363789351942681e-9,-0.04544144571610828,0.05239403256438307,0.38581745035919535,0.2088828465811064,0.23777265,0.05216654009474941,0.7510437052937536,Hearing,abr threshold,-0.12953341466613805,2.7480719732273504e-4,-0.130072026875583,-0.1289948024566931,-7.813898449643095,6.217248937900877e-15,0.05221393861310874,1.3723068478111705e-4
30khz-evoked abr threshold,Auditory Brain Stem Response,3391,3648,3.9154020798969142,0.04396347530896143,-0.03477441891801822,0.07075353131916597,3.855416396409239,0.04397548815399763,-0.01738627676268049,0.06870081757170343,0.05998568357126412,0.0062368835967735,1.0479181571408923e-21,-0.01738814272496758,0.05736921158484424,0.7618328183263643,0.23730504239467573,0.24934828,0.09055021566329036,0.6800192828153737,Hearing,abr threshold,-0.04949381630656797,2.847539042825238e-4,-0.050051923703418884,-0.04893570890971705,-2.933027253349481,0.003367571506513345,0.09079892441220784,1.421262080727686e-4
6khz-evoked abr threshold,Auditory Brain Stem Response,3556,3764,3.8567602216115096,0.08538044453887617,-0.0539256330797936,0.03373844311421808,3.8662195366159255,0.08538630310745399,-0.01824381293879837,0.03326893725012233,-0.0094593150053617,0.003593322816326,0.00850208391047448,-0.03568182005467801,0.03315868556425647,0.2819364655714366,0.1268048899294671,0.14904932,0.01615768044805869,0.9409867247666892,Hearing,abr threshold,-0.16161986973337528,2.7366951304412773e-4,-0.16215625212260837,-0.16108348734414218,-9.769707079601902,0,0.016159086766999238,1.3666803334700013e-4
click-evoked abr threshold,Auditory Brain Stem Response,2158,2367,3.1189578021947595,0.13451364170389934,-0.08640629411309099,0.0543331071657642,3.094857545000975,0.13451220311829457,-0.17370570901748283,0.0547329581822627,0.02410025719116291,0.00506797791373415,2.076354478512865e-6,0.08729941551440848,0.05660340224190798,0.12310885871693816,0.14587842818934707,0.156814954,0.0367310020114688,0.9468738994648688,Hearing,abr threshold,-0.07227236942738896,4.435244836507394e-4,-0.07314166144160614,-0.07140307741317178,-3.4317330214555795,6.051116910024135e-4,0.03674753414220775,2.2114108801415304e-4
response amplitude - bn,Acoustic Startle and Pre-pulse Inhibition (PPI),8690,8697,2.2194713188381736,0.4498338156221531,0.6086230530700367,0.14574056372445324,2.3436880715541,0.4498225973324608,0.6168208492868208,0.13913625890878056,-0.12421675286786348,0.00989352912601303,5.675333669196706e-36,-0.00819779420016415,0.09910093129240968,0.9340739794584512,0.65595606,0.5935906845643099,0.04427263998454218,0.9479140846932635,Hearing,response amplitude,0.09990385272519581,1.1506819655928018e-4,0.09967832320417365,0.10012938224621797,9.313321249182767,0,0.04430159982517455,5.752416014726185e-5
response amplitude - pp1,Acoustic Startle and Pre-pulse Inhibition (PPI),8690,8697,2.2217673065511563,0.4448505569857672,0.7467496159813573,0.20601383343768892,2.346895116912158,0.4448282823804552,0.7094118756542215,0.19873708904998327,-0.125127810498373,0.01145227315010371,1.1052037593799291e-27,0.03733774167076979,0.11432503626609702,0.7439804733166104,0.76461743,0.6582718435011333,0.04851584638670241,0.9327793117652684,Hearing,response amplitude,0.14975768155012512,1.1506819655928018e-4,0.14953215202910294,0.1499832110711473,13.960836942351191,0,0.04855396556437439,5.752416014726185e-5
response amplitude - pp1_s,Acoustic Startle and Pre-pulse Inhibition (PPI),8616,8635,4.664011829679869,0.48602718175249554,0.1606447565234815,0.20910936732075155,4.965318194868784,0.48601263404089634,0.2379720457700983,0.20672059972784185,-0.3013063481665425,0.00933069703296794,4.676185483599374e-221,-0.0773273369125008,0.09162641225822948,0.398715848082974,0.5668753,0.5549248641639378,0.07178761562230258,0.9642544309524116,Hearing,response amplitude,0.02130675316798906,1.1597578589684946e-4,0.021079444804552507,0.021534061531425615,1.9784888753977097,0.047889465163943656,0.0719113165849875,5.797773654916512e-5
response amplitude - pp2,Acoustic Startle and Pre-pulse Inhibition (PPI),8690,8697,2.5692043667770466,0.48215156159531497,0.5300608954767189,0.09695823431378012,2.6345133415331743,0.4821541010360619,0.4628846110694536,0.09622044336439065,-0.06530897467190447,0.00658571456749463,4.157839829837622e-23,0.06717628307969391,0.06463215810603398,0.2986529228958608,0.38428012,0.4157403879303293,0.02942921224985837,0.9803652145174488,Hearing,response amplitude,-0.0786891858187347,1.1506819655928018e-4,-0.07891471533975686,-0.07846365629771254,-7.335629671684184,2.304822999121825e-13,0.029437712670512147,5.752416014726185e-5
response amplitude - pp2_s,Acoustic Startle and Pre-pulse Inhibition (PPI),8616,8635,4.2025132212267176,0.4887332714242473,0.22929265733353085,0.2099350537550637,4.495169192356628,0.4887185447628853,0.2854435228540698,0.20699395180655303,-0.2926558079123023,0.01035047194337593,2.7172347735058126e-171,-0.05615115382827777,0.10157875835263984,0.5804194820882844,0.627326,0.6151478724848504,0.06942014834574507,0.9569442549221202,Hearing,response amplitude,0.019603787526041513,1.1597578589684946e-4,0.01937647916260496,0.019831095889478068,1.8203559796339512,0.06872213223017787,0.06953198743757232,5.797773654916512e-5
response amplitude - pp3,Acoustic Startle and Pre-pulse Inhibition (PPI),8690,8697,2.8110364485936956,0.5068734129615704,0.3600797731164888,0.1059018934307601,2.8884268101416715,0.5068748658324932,0.5022320489101195,0.10462681020104594,-0.07739036154449164,0.00710448306292694,1.5816853005422674e-27,-0.14215227573766215,0.06959024127900292,0.0410994803276361,0.4171516,0.4387913557107636,0.02736967063674683,0.9798594756129684,Hearing,response amplitude,-0.05057427713440105,1.1506819655928018e-4,-0.05079980665542321,-0.05034874761337888,-4.714677933327443,2.439713840729496e-6,0.027376507906540393,5.752416014726185e-5
